Du,Dd,Fu_Nq,Fd_Nq,Fu_NEvents,Fd_NEvents,Du_out,Dd_out,Fu_Nq_out,Fd_Nq_out,Fu_NEvents_out,Fd_NEvents_out,Du_in,Dd_in,Fu_Nq_in,Fd_Nq_in,Fu_NEvents_in,Fd_NEvents_in,Du_notIN,Dd_notIN,Fu_Nq_notIN,Fd_Nq_notIN,Fu_NEvents_notIN,Fd_NEvents_notIN,Du_notOUT,Dd_notOUT,Fu_Nq_notOUT,Fd_Nq_notOUT,Fu_NEvents_notOUT,Fd_NEvents_notOUT
-0.9104477611940298,-0.9806763285024155,0.24144144144144145,0.745945945945946,0.23550087873462214,0.7275922671353251,-1.0,-1.0,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.5714285714285714,-0.9024390243902439,-1.0,0.27702702702702703,0.722972972972973,0.26973684210526316,0.7039473684210527,-0.9139784946236559,-0.9739413680781759,0.2285012285012285,0.7542997542997543,0.22302158273381295,0.7362110311750599,-0.9090909090909091,-0.9804878048780488,0.24043715846994534,0.7468123861566485,0.23487544483985764,0.7295373665480427
-0.9615384615384616,-0.9660194174757282,0.2732049036777583,0.7215411558669002,0.26666666666666666,0.7042735042735043,-1.0,-0.8181818181818182,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.9166666666666666,-1.0,-0.9428571428571428,0.4166666666666667,0.5833333333333334,0.4098360655737705,0.5737704918032787,-0.9433962264150944,-0.9707602339181286,0.23503325942350334,0.7583148558758315,0.22894168466522677,0.7386609071274298,-0.9612903225806452,-0.970074812967581,0.2772808586762075,0.7173524150268337,0.2705061082024433,0.699825479930192
-0.9402985074626866,-0.9752475247524752,0.2476894639556377,0.7467652495378928,0.23674911660777384,0.7137809187279152,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,0.297029702970297,0.693069306930693,0.2912621359223301,0.6796116504854369,-0.9230769230769231,-0.9700598802395209,0.23636363636363636,0.759090909090909,0.22462203023758098,0.7213822894168467,-0.9402985074626866,-0.974937343358396,0.25,0.7444029850746269,0.23885918003565063,0.7112299465240641
-0.9470198675496688,-0.9823399558498896,0.24713584288052373,0.7414075286415712,0.24006359300476948,0.7201907790143084,-1.0,-1.0,0.2,0.8,0.2,0.8,-1.0,-1.0,0.3302752293577982,0.6697247706422018,0.32142857142857145,0.6517857142857143,-0.9304347826086956,-0.9789473684210527,0.2290836653386454,0.7569721115537849,0.22243713733075435,0.7350096711798839,-0.9466666666666667,-0.9821826280623608,0.24752475247524752,0.740924092409241,0.2403846153846154,0.719551282051282
-0.9622641509433962,-0.9745762711864406,0.25118483412322273,0.7456556082148499,0.24274809160305344,0.7206106870229008,-1.0,-1.0,0.4,0.6,0.3333333333333333,0.5,-1.0,-0.967741935483871,0.44144144144144143,0.5585585585585585,0.4336283185840708,0.5486725663716814,-0.9454545454545454,-0.975609756097561,0.210727969348659,0.7854406130268199,0.2029520295202952,0.7564575645756457,-0.9617834394904459,-0.9744136460554371,0.25,0.7468152866242038,0.24191063174114022,0.7226502311248074
-0.8918918918918919,-0.9921568627450981,0.3012211668928087,0.6919945725915875,0.29172141918528255,0.6701708278580815,-1.0,-1.0,0.3,0.6,0.2727272727272727,0.5454545454545454,-0.9565217391304348,-0.9746835443037974,0.368,0.632,0.368,0.632,-0.875,-0.9953596287703016,0.2875816993464052,0.704248366013072,0.27672955974842767,0.6776729559748428,-0.8904109589041096,-0.9920634920634921,0.3012379642365887,0.6932599724896836,0.292,0.672
-0.9574468085106383,-0.9964093357271095,0.24900662251655628,0.7377483443708609,0.23737373737373738,0.7032828282828283,-1.0,-1.0,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.8181818181818182,-1.0,-1.0,0.3565217391304348,0.6260869565217392,0.35344827586206895,0.6206896551724138,-0.9455782312925171,-0.9958762886597938,0.2296875,0.7578125,0.21745562130177515,0.7174556213017751,-0.956989247311828,-0.9963503649635036,0.25,0.7365591397849462,0.23815620998719592,0.7016645326504481
-0.9305019305019305,-0.9713467048710601,0.26867219917012447,0.7240663900414938,0.25517241379310346,0.6876847290640394,-0.5,-1.0,0.3076923076923077,0.6923076923076923,0.3076923076923077,0.6923076923076923,-1.0,-0.963963963963964,0.3431952662721893,0.6568047337278107,0.32954545454545453,0.6306818181818182,-0.9104477611940298,-0.9727427597955707,0.2528301886792453,0.7383647798742138,0.2395709177592372,0.699642431466031,-0.9372549019607843,-0.9709724238026125,0.26813880126182965,0.7245005257623555,0.25449101796407186,0.687624750499002
-0.9605633802816902,-0.9794050343249427,0.28698464025869036,0.7065481002425222,0.26832955404383974,0.6606198034769464,-1.0,-1.0,0.43478260869565216,0.5217391304347826,0.4166666666666667,0.5,-1.0,-0.9833333333333333,0.38071065989847713,0.6091370558375635,0.36585365853658536,0.5853658536585366,-0.95,-0.9787798408488063,0.2692307692307692,0.725,0.2504472271914132,0.6744186046511628,-0.9594202898550724,-0.9791183294663574,0.2841845140032949,0.7100494233937397,0.26558891454965355,0.6635873749037722
-0.9485981308411215,-0.9718026183282981,0.29909154437456326,0.6939203354297694,0.2600243013365735,0.6032806804374241,-1.0,-1.0,0.39655172413793105,0.603448275862069,0.3709677419354839,0.5645161290322581,-0.90625,-0.9777777777777777,0.4155844155844156,0.5844155844155844,0.3615819209039548,0.5084745762711864,-0.9560439560439561,-0.9712070874861573,0.2850430696945967,0.7071260767423649,0.24778761061946902,0.6147038801906058,-0.945679012345679,-0.9707724425887265,0.2949745083758194,0.697742170429716,0.2556818181818182,0.6047979797979798
